2100851.202604141,20260414,아주경제,"신세계백화점, 중소형점포 '메가샵' 통했다...김해 센텀점 매출 동반 상승",경제>유통,5,0.4289,https://www.ajunews.com/view/20260414141259508
4100078.202604141,20260414,뉴스핌,"'가성비 전략 통했다' 다이소, 지난해 매출 4조 돌파...실적 고공행진",경제>산업_기업,5,0.9187,https://www.newspim.com/news/view/20260414001046
4101008.202604141,20260414,이데일리,명품도 이란 전쟁 직격탄 LVMH 매출 제자리걸음,경제>유통,5,0.9757,http://www.edaily.co.kr/news/newspath.asp?newsid=03988486645416120
4100958.202604141,20260414,EBN,"1000원의 힘...다이소, 4조 매출로 증명한 불황 생존법",경제>유통,5,0.9272,https://www.ebn.co.kr/news/articleView.html?idxno=1705401
1500701.202604141,20260414,부산일보,연 매출 4조원 넘었다 고물가에 다이소 질주,경제>유통,5,0.8341,https://www.busan.com/view/busan/view.php?code=2026041414543227481
2100601.202604141,20260414,한국경제,1000원짜리 팔아 4.5조 매출 올렸다 불황에 질주하는 다이소,경제>유통,5,0.8498,https://www.hankyung.com/article/202604149837g
2100701.202604141,20260414,헤럴드경제,‘매출 5조’ 향하는 다이소 지난해 영업익만 4424억원,경제>유통,5,0.9312,https://biz.heraldcorp.com/article/10716989
7100501.202604141,20260414,전자신문,“공급망 붕괴 막자” 대기업 은행 1.7조 '상생무역금융' 푼다,경제>산업_기업,5,0.9977,http://www.etnews.com/20260414000342
2100351.202604141,20260414,이투데이,車 철강 이어 뷰티 패션도 동참  '상생 무역금융' 연내 10조 조성,경제>산업_기업,5,0.9841,https://www.etoday.co.kr/news/view/2575610
4101008.202604141,20260414,이데일리,"‘5조 눈앞’ 다이소, 연매출 역대 최대 고물가 타고 질주",경제>유통,5,0.8872,http://www.edaily.co.kr/news/newspath.asp?newsid=03873686645416120
2100101.202604141,20260414,매일경제,"‘솔로지옥5’ 최미나수 → ‘블랙핑크 지수 언니’ 김지윤, ‘킬잇’ 출격",경제>산업_기업,6,0.3819,http://www.mk.co.kr/article/12016429
2100201.202604141,20260414,머니투데이,"1000원짜리 팔아 '4.5조' 벌었다...다이소, '역대 최대' 실적",경제>유통,5,0.9973,https://www.mt.co.kr/living/2026/04/14/2026041414130580042
7100501.202604141,20260414,전자신문,"아성다이소, '가성비 열풍' 업고 사상 최대 실적 영업익 19%↑",경제>유통,5,0.9522,http://www.etnews.com/20260414000329
2100311.202604141,20260414,서울경제,"다이소, 매출 4.5조로 ‘역대 최대’...영업이익률도 10% 육박",경제>유통,5,0.9263,https://www.sedaily.com/article/20032292?ref=kpf
4101008.202604141,20260414,이데일리,"백화점, 미식에 사활 걸었다 이유 보니",경제>서비스_쇼핑,2,0.3491,http://www.edaily.co.kr/news/newspath.asp?newsid=03831046645416120
2100701.202604141,20260414,헤럴드경제,명품 기업도 중동 분쟁 여파 LVMH 1분기 매출 1% 증가 그쳐,경제>유통,5,0.9971,https://biz.heraldcorp.com/article/10716947
4101008.202604141,20260414,이데일리,"머렐, 카키스와 협업한 ‘Old Faithful’ 공개 Moab 3 기반 하이킹 슈즈 선보여",경제>서비스_쇼핑,3,0.4176,http://www.edaily.co.kr/news/newspath.asp?newsid=03785126645416120
2100801.202604141,20260414,아시아경제,"비 오는 날 더 빛난다 신세계 센텀시티, 북유럽 감성 ‘레인스’ 부산 첫 팝업스토어 오픈",경제>서비스_쇼핑,0,0.329,https://view.asiae.co.kr/article/2026041413352814301
1600801.202604141,20260414,전남일보,전쟁 여파 명품까지 번져 루이비통 실적 성장 멈칫,경제>유통,5,0.9968,https://www.jnilbo.com/news/articleView.html?idxno=90000030400
2100601.202604141,20260414,한국경제,"""지금 다이아 사도 될까"" 부자들은 이미 보석으로 갈아탔다 [설지연의 독설(讀說)]",경제>유통,5,0.6785,https://www.hankyung.com/article/202604136382i
1100301.202604141,20260414,내일신문,[개장 100일 하우스오브신세계 청담 가보니]‘쇼핑’ 아닌 ‘머무는 공간’ 웰니스 콘텐츠로 2030 사로잡아,경제>서비스_쇼핑,0,0.6187,https://www.naeil.com/news/read/585164?ref=bigkinds
1100301.202604141,20260414,내일신문,[하우스오브신세계청담은]운동부터 음식까지 한 곳에서 누려,경제>서비스_쇼핑,0,0.7349,https://www.naeil.com/news/read/585165?ref=bigkinds
1100401.202604141,20260414,동아일보,"스카프 브랜드 스튜디오얀, 이태원서 감각적인 봄의 조각 ‘PIECE’ 팝업 참가",경제>서비스_쇼핑,0,0.64,https://www.donga.com/news/Economy/article/all/20260414/133734838/1
7100502.202604141,20260414,환경일보,'유통기업 해외진출 지원사업' 대상기업 선정 완료,경제>산업_기업,5,0.9612,https://www.hkbs.co.kr/news/articleView.html?idxno=821309
2100701.202604141,20260414,헤럴드경제,"신세계 센텀시티, 덴미크 ‘레인스’ 부산 첫 팝업스토어 오픈",경제>서비스_쇼핑,1,0.4416,https://biz.heraldcorp.com/article/10716712
4100078.202604141,20260414,뉴스핌,"대림바스, 패션 라이프스타일 플랫폼 입점 ""B2C 접점 강화""",경제>서비스_쇼핑,6,0.4866,https://www.newspim.com/news/view/20260414000498
7101201.202604141,20260414,디지털타임스,"신세계百, ‘메가샵’ 지역서 통했다 ""선택과 집중으로 매출 증대""",경제>유통,2,0.3773,https://www.dt.co.kr/article/12057292?ref=jeadan
4101008.202604141,20260414,이데일리,"출국 전 '가방' 쇼핑도 면세점서 신세계免, 캐리어 트래블백 확대",경제>유통,2,0.7542,http://www.edaily.co.kr/news/newspath.asp?newsid=03145526645416120
2100101.202604141,20260414,매일경제,"“금이나 달러를 사죠, 누가 명품을”...전쟁통에 무너진 루이비통",경제>유통,5,0.9729,http://www.mk.co.kr/article/12016140
2100201.20260414,20260414,머니투데이,"엄마, 아빠, 아이 옷 한곳에 모아 '대박'...신세계 '메가샵' 전략 통했다",경제>유통,2,0.406,https://www.mt.co.kr/living/2026/04/14/2026041409485426826
2100501.20260414,20260414,파이낸셜뉴스,"""출국 전 여행 준비 수요 늘었다"" 신세계면세점, 트래블 상품 확대",경제>유통,2,0.8362,http://www.fnnews.com/news/202604140924164900
4100158.20260414,20260414,데일리안,"에이블리 ""3월 쇼핑몰 카테고리 거래액 역대 최고치 기록""",경제>유통,6,0.6649,
2100311.20260414,20260414,서울경제,"“한 매장에 다 모았다” 신세계百 메가샵, 매출 객단가 동반 상승",경제>유통,2,0.4177,https://www.sedaily.com/article/20032105?ref=kpf
4100078.20260414,20260414,뉴스핌,"[리포트 브리핑]롯데쇼핑, '1Q26 Preview' 목표가 150,000원 - 키움증권",경제>유통,5,0.8486,https://www.newspim.com/news/view/20260414000200
4101008.20260414,20260414,이데일리,"""할인 넘어 경험"" OVLR, 자사몰 열고 고객 락인 나섰다",경제>서비스_쇼핑,6,0.3959,http://www.edaily.co.kr/news/newspath.asp?newsid=02912646645416120
2100701.20260414,20260414,헤럴드경제,"신세계免, 캐리어 트래블백 확대 “짐 부담 줄이세요”",경제>유통,2,0.7634,https://biz.heraldcorp.com/article/10716458
7100501.20260414,20260414,전자신문,"위고페어, K-브랜드 'AI 입체 방어망' 시대 연다 고객사 100곳 돌파",경제>유통,6,0.4263,http://www.etnews.com/20260414000036
4100158.20260414,20260414,데일리안,"오프라인 편집숍 ‘무신사 스토어 강남', 아티스트 IP 협업 마케팅 진행",경제>서비스_쇼핑,0,0.8557,
2100051.20260414,20260414,대한경제,[유통딜리버리] 신세계百ㆍ현대百ㆍCUㆍ세븐일레븐ㆍGS25ㆍ에이블리ㆍ29CMㆍ11번가ㆍ무신사ㆍ다나와ㆍ컬리ㆍ롯데온,경제>서비스_쇼핑,6,0.2883,http://www.dnews.co.kr/uhtml/view.jsp?idxno=202604140838299750093
2100401.20260414,20260414,메트로경제,"신세계百, ‘메가샵 전략’ 통했다..매출, 객단가 동반 상승",경제>서비스_쇼핑,2,0.4299,http://www.metroseoul.co.kr/article/20260414500061
4101008.20260414,20260414,이데일리,"LF 바이이에르, 실버 주얼리 띄운다 2030 수요 공략",경제>유통,3,0.4576,http://www.edaily.co.kr/news/newspath.asp?newsid=02761766645416120
2100801.20260414,20260414,아시아경제,"""겨울 성수기 넘었다"" 에이블리, 3월 쇼핑몰 카테고리 거래액 역대 최고",경제>유통,6,0.7766,https://view.asiae.co.kr/article/2026041408401399862
4101008.20260414,20260414,이데일리,"에이블리, 3월 쇼핑몰 거래액 '역대 최대' 25% 성장",경제>유통,6,0.8128,http://www.edaily.co.kr/news/newspath.asp?newsid=02633846645416120
